시나리오,ID,성별,번호,대사,파일명,emotion
S69,2731,F1,7,더 못되게 말해줘? 원하면 그렇게 해줄 수도 있어.,S69_2731_F1_07,sadness
S69,2731,M1,8,야 됐다 됐어. 한 때나마 너가 내 운명이라고 생각한… 내가 바보다.,S69_2731_M1_08,angry
S69,2731,F1,8,어. 맞아. 너 바보야. 너만 몰랐나보다…,S69_2731_F1_08,sadness
S69,2732,F1,1,이철성씨?,S69_2732_F1_01,neutral
S69,2732,M1,1,네. 접니다.,S69_2732_M1_01,neutral
S69,2732,F1,2,여기요. 제가 저 앞 편의점에서 주웠어요.,S69_2732_F1_02,neutral
S69,2732,M1,2,"아… 감사합니다… 감사한데, 게시글은 지워 주실 수 있을까요?",S69_2732_M1_02,neutral
S69,2732,F1,3,어머 왜요? 뒷 번호는 가리고 올렸는데.,S69_2732_F1_03,neutral
S69,2732,M1,3,"네… 그런데 제 생일이랑, 주소… 발급일자는 그대로 다 나와 있어서…",S69_2732_M1_03,sadness
S69,2732,F1,4,음… 저 이거 좀 아닌 거 같아요.,S69_2732_F1_04,neutral
S69,2732,M1,4,네? 뭐가 아니라는 말씀이시죠?,S69_2732_M1_04,neutral
S69,2732,F1,5,"제가 기껏 찾아 드렸는데, 멋대로 제 게시글 지워달라는 건 경우가 아니지 않나요?",S69_2732_F1_05,sadness
S69,2732,M1,5,아니… 제 개인 신상을 인터넷에 그렇게 올리신 거 부터가 사실 문제잖아요.,S69_2732_M1_05,sadness
S69,2732,F1,6,"뭐라구요? 참내.. 지금 제가 잘못했다는 거예요? 그렇게 치면, 애초에 신분증 분실한 사람 잘못 아닌가요?",S69_2732_F1_06,sadness
S69,2732,M1,6,그래서 지금 안지워 주시겠다는 건가요?,S69_2732_M1_06,neutral
S69,2732,F1,7,태도가 아니잖아요 태도가. 부탁하는 것도 아니고. 꼭 내가 잘못한 것 마냥 말하면서. 아..  기분 더러워.,S69_2732_F1_07,angry
S69,2732,M1,7,아줌마. 지워줘요.,S69_2732_M1_07,neutral
S69,2732,F1,8,아줌마? 야 내가 너보다 어려!,S69_2732_F1_08,angry
S69,2732,M1,8,아줌마 삼십대 아니야?,S69_2732_M1_08,neutral
S69,2732,F1,9,그러는 너는?,S69_2732_F1_09,neutral
S69,2732,M1,9,나는 이십대잖아. 금붕어야? 니가 찍어 올렸잖아.,S69_2732_M1_09,neutral
S69,2733,F1,1,너 아주 제정신이 아니구나? 은혜도 모르고 이따위로 굴어?,S69_2733_F1_01,angry
S69,2733,M1,1,미친 건 아줌마지. 왜 개인 신상을 막 인터넷에 까고 난린데? 그거 범죄야.,S69_2733_M1_01,angry
S69,2733,F1,2,범죄? 너가 나한테 지금 하는 짓은! 이건 범죄 아니니?,S69_2733_F1_02,fear
S69,2733,M1,2,내가 뭘 했다고?,S69_2733_M1_02,surprise
S69,2733,F1,3,"지금 나한테 소리치고, 고함 지르고, 눈 부라리고!",S69_2733_F1_03,angry
S69,2733,M1,3,"너는, 너는 나한테 안 그랬냐?",S69_2733_M1_03,angry
S69,2733,F1,4,야! 내가 누나잖아!,S69_2733_F1_04,angry
S69,2733,M1,4,누나 좋아하네! 야. 좋은말로 할 때 글 안내려?,S69_2733_M1_04,disgust
S69,2733,F1,5,"못내려. 아니, 너는 안되겠다. 나 지금 당장 사무실에 들어가서, 니 신분증 원본이랑, 니가 나한테 한 짓 다 적어서 올릴거야.",S69_2733_F1_05,angry
S69,2733,M1,5,미쳤냐?,S69_2733_M1_05,angry
S69,2733,F1,6,그래. 미쳤다. 니가 이렇게 만든거야. 나 물로 보지마.,S69_2733_F1_06,disgust
S69,2733,M1,6,어디 해봐. 다음엔 까페가 아니라 경찰서에서 볼 줄 알아.,S69_2733_M1_06,neutral
S69,2733,F1,7,그래. 보자 경찰서에서!,S69_2733_F1_07,neutral
S69,2734,F1,1,언제까지라고 하셨죠?,S69_2734_F1_01,neutral
S69,2734,M1,1,뭐가요?,S69_2734_M1_01,neutral
S69,2734,F1,2,집 계약이요. 이번 달까지라고 하셨나요?,S69_2734_F1_02,neutral
S69,2734,M1,2,아 연장했어요.,S69_2734_M1_02,neutral
S69,2734,F1,3,왜요?,S69_2734_F1_03,neutral
S69,2734,M1,3,근데 뭐 문제라도 있나요? 왜 물어 보세요?,S69_2734_M1_03,angry
S69,2734,F1,4,"이번 달 까지면… 그냥 모른척하고 넘어가려고 했는데, 연장하셨다니까, 그냥 편하게 이야기 할게요.",S69_2734_F1_04,sadness
S69,2734,M1,4,네 하세요. 왜 그러시는데요?,S69_2734_M1_04,neutral
S69,2734,F1,5,음악 안하면 안돼요?,S69_2734_F1_05,neutral
S69,2734,M1,5,네? 음악이요?,S69_2734_M1_05,neutral
S69,2734,F1,6,네… 진짜 너무 고역이에요. 노래 너무 못하세요.,S69_2734_F1_06,disgust
S69,2734,M1,6,...왜 그런 말을 하세요?,S69_2734_M1_06,neutral
S69,2734,F1,7,주변에 친구 없어요? 솔직히 말해주는 사람이요.,S69_2734_F1_07,neutral
S69,2734,M1,7,왜 제가 그런 걸 윗집 분께 말씀드려야 하죠?,S69_2734_M1_07,neutral
S69,2734,F1,8,없죠? 없겠지… 있으면 냅둘리가 없어.,S69_2734_F1_08,sadness
S69,2734,M1,8,뭐하는 거예요 지금? 저 모욕하려고 불러 내신 거예요?,S69_2734_M1_08,disgust
S69,2734,F1,9,원래 뭐 하시는 분인지는 모르겠는데… 음악은 진짜 아닌거 같아요.,S69_2734_F1_09,sadness
S69,2734,M1,9,제가 알아서 할 문제인 거 같네요.,S69_2734_M1_09,angry
S69,2735,F1,1,그래서 환불 못 해 준다 이거예요?,S69_2735_F1_01,sadness
S69,2735,M1,1,네. 못해드립니다. 제품을 도로 가져 오신 것도 아니고… 영수증도 없으시고…,S69_2735_M1_01,sadness
S69,2735,F1,2,"아니, 그럼 다 상한 샌드위치 그 역겨운 냄새 나는 걸, 내가 들고 와야 했다는 거예요?",S69_2735_F1_02,disgust
S69,2735,M1,2,"네. 그래야 저희가 확인을 하고 교환을 해드리든, 환불을 해드리든 하죠.",S69_2735_M1_02,neutral
S69,2735,F1,3,무슨 빵장사를 이따위로 해?,S69_2735_F1_03,angry
S69,2735,M1,3,네..? 무슨 말을 그렇게 하십니까?,S69_2735_M1_03,surprise
S69,2735,F1,4,"아니 지들이 상한거 팔았으면, 죄송한 줄 알고, 사죄를 해도 모자를 판에… 뭐가 어쩌고 저째?",S69_2735_F1_04,sadness
S69,2735,M1,4,막 만든 샌드위치 가져가셔서 상했다고 하시면 어쩝니까?,S69_2735_M1_04,sadness
S69,2735,F1,5,재료가 상했나보죠!,S69_2735_F1_05,neutral
S69,2735,M1,5,다른 손님들은 아무 문제가 없으셨는데요?,S69_2735_M1_05,sadness
S69,2735,F1,6,속들이 원래 좋은 가보지. 난 아니야.,S69_2735_F1_06,neutral
S69,2735,M1,6,"이 동네에, 유명한 진상 있다고 하던데… 그거 당신이죠?",S69_2735_M1_06,angry
S69,2735,F1,7,뭐 진상? 야. 너 장사 접고 싶어!?,S69_2735_F1_07,disgust
S69,2735,M1,7,맞나보네. 발끈하는거 보니까. 우리는 호구아니야. 환불 못해줘.,S69_2735_M1_07,neutral
S69,2735,F1,8,"안해주면, 고발이야.",S69_2735_F1_08,neutral
S69,2735,M1,8,해! 고발해. 아주 웃기는 짬뽕이네.,S69_2735_M1_08,angry
S69,2735,F1,9,나 한다면 하는 사람이야. 나중에 내 바짓가랑이 붙잡고 애원해도 선처 없어.,S69_2735_F1_09,sadness
S69,2735,M1,9,니 맘대로 하세요.,S69_2735_M1_09,angry
S69,2736,M1,1,"친구가 여기서 코 수술을 했는데, 잘 됐다고… 저보고 꼭 여기서 하라고 해서 왔거든요.",S69_2736_M1_01,sadness
S69,2736,F1,1,음… 안 될거 같은데..,S69_2736_F1_01,sadness
S69,2736,M1,2,네?,S69_2736_M1_02,neutral
S69,2736,F1,2,코만 해선 안될 거 같은데.. 지금 전체적으로 노답이야.,S69_2736_F1_02,neutral
S69,2736,M1,3,전체적으로요?,S69_2736_M1_03,neutral
S69,2736,F1,3,"에이, 서로 민망하게 왜 이래요. 본인이 더 잘 알 거 아니야.",S69_2736_F1_03,sadness
S69,2736,M1,4,저는… 그냥 코만 좀…,S69_2736_M1_04,sadness
S69,2736,F1,4,"코만 하는 건 없어. 코만 못생긴 경우는 별로 없단 말이야. 코가 이상해 보인다는 건, 보통 판 자체가 안 이쁜 경우라서, 손대려면 좀 전체적으로 손봐야 돼.",S69_2736_F1_04,sadness
S69,2736,M1,5,아… 근데… 저는 예산도 그렇고… 마음의 준비도 그렇고… 그냥 코만 하려고…,S69_2736_M1_05,sadness
S69,2736,F1,5,"음.. 아, 그럼 다른데 가봐요. 우린 그렇게 못해. 코만 고친다고 두꺼비가 왕자 되겠어?",S69_2736_F1_05,disgust
S69,2736,M1,6,네? 지금 저보고 두꺼비라고 한거예요?,S69_2736_M1_06,surprise
S69,2736,F1,6,말이 그렇다는 거지 말이. 나는 의사지. 마법사가 아니야.,S69_2736_F1_06,angry
S69,2736,M1,7,네… 알겠습니다.,S69_2736_M1_07,neutral
S69,2736,F1,7,그래요. 그냥 좀 후진 병원가면 아마 거기선 해줄 지도 모르니까… 그런데 가보세요.,S69_2736_F1_07,sadness
S69,2736,M1,8,아 참내… 보자보자하니까.,S69_2736_M1_08,neutral
S69,2736,F1,8,그럼 가보시고.  박간. 다음 들여보내!,S69_2736_F1_08,neutral
S69,2737,F1,1,바빠요. 바빠. 왜 자꾸 불러내.,S69_2737_F1_01,sadness
S69,2737,M1,1,저기… 벌써 일 주일이 지났는데.,S69_2737_M1_01,sadness
S69,2737,F1,2,준다고 했잖아. 왜 자꾸 보채요?,S69_2737_F1_02,angry
S69,2737,M1,2,"보챈다니요… 제가 원장님께 적선 받습니까? 정당하게 일해서 받는 임금인데, 어떻게 그렇게 말씀하십니까?",S69_2737_M1_02,angry
S69,2737,F1,3,"일은 내가 하지. 아저씨가 뭘 해요. 손님들이 나 보고, 이 병원오지, 당신보고 오겠어요?",S69_2737_F1_03,sadness
S69,2737,M1,3,그간 내 일이라 생각하고 열심히 했습니다. 근데 어떻게… 이렇게 사람 취급도 안하십니까?,S69_2737_M1_03,sadness
S69,2737,F1,4,보채지말라고 그러니까. 니가 열받게 하잖아 지금 나를!,S69_2737_F1_04,angry
S69,2737,M1,4,하… 하 내가 진짜 어처구니가 없어서.,S69_2737_M1_04,sadness
S69,2737,F1,5,말 다했어요?,S69_2737_F1_05,neutral
S69,2737,M1,5,네 다했어요!,S69_2737_M1_05,neutral
S69,2737,F1,6,그럼 저 다시 들어가 볼게요. 제가 벌어서 드려야 하잖아요. 그쵸?,S69_2737_F1_06,neutral
S69,2737,M1,6,참내…,S69_2737_M1_06,sadness
S69,2737,F1,7,"맞아요, 아니에요?",S69_2737_F1_07,neutral
S69,2737,M1,7,원장님. 운전한다고 지금 무시합니까?,S69_2737_M1_07,angry
S69,2737,F1,8,그렇게 들려요? 그런 의도로 한 말은 아닌데. 그렇게 들렸나보네.,S69_2737_F1_08,neutral
S69,2738,M1,1,직업 좋지. 성격 좋지. 얼굴까지 완벽하지. 선배는 왜 남자친구가 없지?,S69_2738_M1_01,sadness
S69,2738,F1,1,내가 남자가 왜 필요해~,S69_2738_F1_01,neutral
S69,2738,M1,2,"에이, 화룡정점도 몰라요?",S69_2738_M1_02,angry
S69,2738,F1,2,아닌게 아니라… 지난주에 회사 선배가 남자하나를 소개 시켜줬는데 완전 무말랭이 같이 생긴 남자가 나왔지 뭐야.,S69_2738_F1_02,sadness
S69,2738,M1,3,에이… 사람한테 무말랭이가 뭐예요.,S69_2738_M1_03,sadness
S69,2738,F1,3,"진짜야. 더럽게 못생겼더라고. 그 선배, 나 싫어하봐.",S69_2738_F1_03,disgust
S69,2738,M1,4,에이… 왜 사람 외모로 그러세요…,S69_2738_M1_04,sadness
S69,2738,F1,4,남자들은 뭐 다르냐? 더하면 더했지? 나는 이제 누구 소개 안 받으려고.,S69_2738_F1_04,angry
S69,2738,M1,5,그새 마음이 바뀌셨어요? 그렇게 제 친구들 소개해 달라고 하시더니…,S69_2738_M1_05,sadness
S69,2738,F1,5,기본이 되는 남자 자체가 너~~무 적은 거 같아.,S69_2738_F1_05,neutral
S69,2738,M1,6,기본…이 뭔데요.,S69_2738_M1_06,sadness
S69,2738,F1,6,"속물처럼 들리겠지만, 솔직히 연봉 4000이상, 자가주택 소유, 차 소유, 키 180. 정도는 요즘 기본 아니냐?",S69_2738_F1_06,angry
S69,2738,M1,7,"헐… 속물처럼 들리는게 아니라, 선배 엄청 속물이시네…",S69_2738_M1_07,sadness
S69,2738,F1,7,너가 아직 사회-밥을 안 먹어 봐서 그래! 나 정도면 요조숙녀야. 조강치저.,S69_2738_F1_07,neutral
S69,2738,M1,8,막 가져다 붙이시네. 저. 솔직히 선배한테 좀 실망이에요.,S69_2738_M1_08,sadness
S69,2738,F1,8,윤성이… 세상을 진짜 모르는구나?,S69_2738_F1_08,sadness
S69,2738,M1,9,네~ 앞으로도 모르고 싶네요. 그런 세상은.,S69_2738_M1_09,neutral
S69,2739,F1,1,야. 그 니 친구 중에 키 190넘고 주짓수하는 사람 누구야?,S69_2739_F1_01,angry
S69,2739,M1,1,아~ 다니엘이요? 은색머리?,S69_2739_M1_01,surprise
S69,2739,F1,2,이름도 다니엘이야? 영어 이름은 대박 아니면 쪽박이라는 우리 언니 말이 진짜구나…,S69_2739_F1_02,angry
S69,2739,M1,2,다니엘은… 근데 왜요?,S69_2739_M1_02,neutral
S69,2739,F1,3,나 걔 좀 소개시켜줘.,S69_2739_F1_03,neutral
S69,2739,M1,3,안돼요. 걔 십년 만난 여자 친구 있단 말이에요.,S69_2739_M1_03,neutral
S69,2739,F1,4,"헤어질 때 됐네! 십년이면, 못 볼 꼴 다 봤을 시간이야.",S69_2739_F1_04,angry
S69,2739,M1,4,"그런데도 잘 사귀고 있는 거보면, 둘은 진짜라고요.",S69_2739_M1_04,neutral
S69,2739,F1,5,진짜라니? 뭐 꼭 내가  가짜인 것 처럼 말한다?,S69_2739_F1_05,angry
S69,2739,M1,5,"다니엘이랑, 에스더는 진짜 선배 같은 그런 타입 아니예요.",S69_2739_M1_05,neutral
S69,2739,F1,6,야. 야. 야. 잠깐만. 너 지금… 나 면전에서 까는거니?,S69_2739_F1_06,neutral
S69,2739,M1,6,뭐… 사실 그렇잖아요. 선배 전에도 걔 보신 적 있으면서… 걔 외제차 산거 보고 지금 보채시는거 잖아요. 저 다 알아요.,S69_2739_M1_06,neutral
S69,2739,F1,7,"그래서, 나 속물이라고? 너 엄청 못됐다. 꼭 일본 사람처럼 말해.",S69_2739_F1_07,neutral
S69,2739,M1,7,일본사람이라뇨…?,S69_2739_M1_07,fear
S69,2739,F1,8,왜 일본사람들은 겉과 속이 다르다고들 하잖아.,S69_2739_F1_08,neutral
S69,2739,M1,8,하나만 하는 법이 없구나… 하나만 하는 법이 없어. 선배 왜 이렇게 사람이 평평해졌어요?,S69_2739_M1_08,sadness
S69,2740,F1,1,뭐? 평평?,S69_2740_F1_01,neutral
S69,2740,M1,1,"그래요. 평평. 사람이 좀 싫은게 있어도 숨길 줄 알고, 멍청한 생각은 속으로만 해야지…",S69_2740_M1_01,sadness
S69,2740,F1,2,야 니 똥 굵다. 그렇게 잘난 너는 왜 아직도 졸업도 못했니? 나이가 곧 서른인데.,S69_2740_F1_02,disgust
S69,2740,M1,2,뇌까지 평평하구나 너?,S69_2740_M1_02,neutral
S69,2740,F1,3,너?! 야! 너 지금.. 너랬어?,S69_2740_F1_03,surprise
S69,2740,M1,3,"야. 대준 학비로 학교 다니고, 아빠 회사에 취직해서, 알파걸 행사하느라 뇌가 부풀다 녹았냐? 나는, 내가 벌어서 다녀. 그래서 늦게 졸업하는 거야. 알긴 해?",S69_2740_M1_03,sadness
S69,2740,F1,4,등록금 그거 한 학기 반짝 벌면 벌잖아. 유세 떨지마. 씀씀이가 헤프니까 그러지.,S69_2740_F1_04,sadness
S69,2740,M1,4,주변에서 너 돌았다고… 만나고 나면 개피곤하니까 파토 내라고 하는 걸… 따돌리는 거 같아서 만나줬더니… 은혜도 모르고.,S69_2740_M1_04,sadness
S69,2740,F1,5,은혜 같은 소리하네. 폐인처럼 사는 거 가여워서 밥 한끼 적선하려고 했더니… 주제도 모르고 기어오르는 거 봐. 내가 기가 차서…,S69_2740_F1_05,sadness
S69,2740,M1,5,너나 주제 파악해. 갑질을 얼마나 했으면 조어 수준이 이렇게 천박하냐? 뭐? 적선? 주제? 기어올라?,S69_2740_M1_05,angry
S69,2740,F1,6,왜 발끈해? 아픈데 찔렸니?,S69_2740_F1_06,sadness
S69,2740,M1,6,야. 너는 이제 우리 학교 사람들한테 사람 취급 못 받을 줄 알아.,S69_2740_M1_06,angry
S69,2740,F1,7,아오~ 무서워라.,S69_2740_F1_07,fear
S69,2741,M1,1,애들이 너 뭐라고 부르는 줄 알아?,S69_2741_M1_01,angry
S69,2741,F1,1,애들 누구? 아~ 너 대학교 때 몰려다니던 그 공산당 친구들 말하는 거야?,S69_2741_F1_01,neutral
S69,2741,M1,2,너 솔직히 지금 마르크스 생각 안나서 그렇게 대답한거지?,S69_2741_M1_02,neutral
S69,2741,F1,2,아니?,S69_2741_F1_02,neutral
S69,2741,M1,3,맞잖아. 너… 학교 다닐 때부터 엄청 무식하긴 했지. 너 대학도 아빠 돈으로 들어온 거 아니야?,S69_2741_M1_03,sadness
S69,2741,F1,3,근묵자흑이라지? 가난한 애들이랑 몰려 다니지마~ 더 가난해져. 공산당 모임도 그만하고.,S69_2741_F1_03,neutral
S69,2741,M1,4,"그걸 친구라고 해. 너는 없어서 모르지? 너도 우리 세미나 껴줄까? 아… 아니다. 머리 나빠서, 하나도 못 알아들을텐데.",S69_2741_M1_04,sadness
S69,2741,F1,4,설명해줄 사람 돈 주고 사지 뭘.,S69_2741_F1_04,angry
S69,2741,M1,5,얼마에 살건데?,S69_2741_M1_05,neutral
S69,2741,F1,5,얼마면 되는데? 너 살게. 너 시간당 얼마하니?,S69_2741_F1_05,angry
S69,2741,M1,6,얼마 줄 수 있는데?,S69_2741_M1_06,neutral
S69,2741,F1,6,원하는 만큼 줄게. 월세 보태 써.,S69_2741_F1_06,neutral
S69,2741,M1,7,나 전세야.,S69_2741_M1_07,neutral
S69,2741,F1,7,"월세나 전세나, 홈리스지 뭘 구분하고 그래.",S69_2741_F1_07,neutral
S69,2741,M1,8,돌았구나 돌았어.,S69_2741_M1_08,sadness
S69,2742,F1,1,너 지균이지? 지역균형말이야.,S69_2742_F1_01,disgust
S69,2742,M1,1,그래. 나 지균이다.,S69_2742_M1_01,neutral
S69,2742,F1,2,"지균으로 서울 밥 먹었으면, 촌티 벗을 때 된 거 아니야? 언제까지 촌내 풍기면서 살 거야?",S69_2742_F1_02,neutral
S69,2742,M1,2,나 평생 이렇게 살건데?,S69_2742_M1_02,sadness
S69,2742,F1,3,역해.,S69_2742_F1_03,neutral
S69,2742,M1,3,씻어. 니 몸에서 나는 냄새야.,S69_2742_M1_03,disgust
S69,2742,F1,4,나 오전에 스파도 갔다 왔는데. 호텔 스파. 너는 못 가봤지?,S69_2742_F1_04,sadness
S69,2742,M1,4,가봤는데?,S69_2742_M1_04,neutral
S69,2742,F1,5,목욕탕 세신이랑 다른 거야~ 모른면서 아는 척은. 내가 정기권 끊어줘?,S69_2742_F1_05,neutral
S69,2742,M1,5,끊어줘~ 끊어줘.,S69_2742_M1_05,neutral
S69,2742,F1,6,"아, 근데 거기 좀 고급 스파라… 입장 자체가 안될 수도 있어. 사람 좀 가리거든. 주인 언니가 까다로워. 미안.",S69_2742_F1_06,sadness
S69,2742,M1,6,"니 돈이 아니라, 아빠 돈이라 허락받고 써야 돼서 그러지? 다 알아.",S69_2742_M1_06,sadness
S69,2742,F1,7,에이… 들켰네. 그럼 아빠한테 물어보고 알려줄게. 주변에 거지친구 하나 있는데 스파 구경 시켜줘도 되냐고.,S69_2742_F1_07,neutral
S69,2742,M1,7,그래. 니 덕에 고오급 스파 한 번 구경 해보자.,S69_2742_M1_07,neutral
S69,2742,F1,8,문자할게? 핸드폰은 아직 안 끊겼지?,S69_2742_F1_08,neutral
S69,2743,M1,1,저는 조물주가 남자 여자 구분해 만든 이유가 분명히 있다고 생각합니다.,S69_2743_M1_01,neutral
S69,2743,F1,1,아… 네..,S69_2743_F1_01,sadness
S69,2743,M1,2,선희씨도 그렇게 생각하시죠?,S69_2743_M1_02,neutral
S69,2743,F1,2,제가 잠깐 다른 생각을 하느라… 흐름을 좀 놓친 거 같은데 어떤 맥락으로 하시는 말씀이신지…,S69_2743_F1_02,sadness
S69,2743,M1,3,왜 요즘 페미니스트다 뭐다 해서 여자들 난리잖습니까? 막 시위도 하고.,S69_2743_M1_03,sadness
S69,2743,F1,3,난..리요?,S69_2743_F1_03,neutral
S69,2743,M1,4,"어! 설마… 선희 씨, 페미니스트?",S69_2743_M1_04,neutral
S69,2743,F1,4,당연하죠. 그럼 하나 물을까요? 도화씨 섹시스트세요?,S69_2743_F1_04,neutral
S69,2743,M1,5,초면에… 여자가 할 말이 있고 아닌게 있지… 뭐라고요?,S69_2743_M1_05,sadness
S69,2743,F1,5,섹시스트 시냐구요. 성차별주의자.,S69_2743_F1_05,neutral
S69,2743,M1,6,아. 그게.. 그게 섹시스트구나… 아니요. 그렇진 않아요.,S69_2743_M1_06,neutral
S69,2743,F1,6,"지금… 은근히 페미니즘 비하하면서, 저의를 가지고 질문 하신..거 잖아요. 그거, 실례예요.",S69_2743_F1_06,neutral
S69,2743,M1,7,그럼 선희씨는 남자보다 여자가 낫다고 생각하세요?,S69_2743_M1_07,neutral
S69,2743,F1,7,솔직히 말씀드려요? 네. 저는 여자가 더 낫다고 생각해요.,S69_2743_F1_07,neutral
S69,2743,M1,8,와… 꼴통이네.,S69_2743_M1_08,disgust
S69,2743,F1,8,뭐?,S69_2743_F1_08,neutral
S69,2743,M1,9,내가 이래서 명문대 애들 안 만난다니까.,S69_2743_M1_09,neutral
S69,2744,M1,1,아 진짜 누나 너무 미안해. 나 걔 그런 앤 줄 몰랐어.,S69_2744_M1_01,sadness
S69,2744,F1,1,야. 너 나한테 뭐 감정있니?,S69_2744_F1_01,angry
S69,2744,M1,2,"아 진짜 몰랐다니까… 나도 진짜 너무 황당해,",S69_2744_M1_02,angry
S69,2744,F1,2,뭐 하는 자식이야?,S69_2744_F1_02,angry
S69,2744,M1,3,걔? 중고차 딜러야.,S69_2744_M1_03,neutral
S69,2744,F1,3,양아치지?,S69_2744_F1_03,neutral
S69,2744,M1,4,"아, 아닌데… 원래 되게 성실했거든. 부대 안에서도 선임들 잘 따르고 해서, 이쁨 많이 받았었는데…",S69_2744_M1_04,sadness
S69,2744,F1,4,남자 말만 말로 들리나보다. 여자말은 개똥으로 알던데.,S69_2744_F1_04,disgust
S69,2744,M1,5,"아 미안, 미안. 내가 진짜 보석 같은 놈으로 다시 소개 해줄게.",S69_2744_M1_05,sadness
S69,2744,F1,5,보석 같은 소리 하네. 됐어. 집어치워.,S69_2744_F1_05,neutral
S69,2744,M1,6,진짜로… 내가 이번엔 제대로 할게. 내 명예가 있잖아. 잘못 만회할 기회를 줘.,S69_2744_M1_06,sadness
S69,2744,F1,6,"나 지금 똥차에 받혀서, 진짜 정신이 혼미해.",S69_2744_F1_06,angry
S69,2744,M1,7,"진짜, 대박 킹카 있어. 연기하는 놈인데, 진국이야.",S69_2744_M1_07,angry
S69,2744,F1,7,진국?,S69_2744_F1_07,neutral
S69,2744,M1,8,응. 진짜 남자들 사이에서 최고로 치는 놈이야.,S69_2744_M1_08,angry
S69,2744,F1,8,야… 됐어. 너한테는 누구 소개 안받는게 낫겠다.,S69_2744_F1_08,neutral
S69,2744,M1,9,왜?,S69_2744_M1_09,neutral
S69,2744,F1,9,그냥 진국이라는 단어 자체가 뭔가… 싫다. 나는 시트러스 내지는 유칼립투스 같은… 그런 남자를 원해.,S69_2744_F1_09,sadness
S69,2744,M1,10,딱이네. 걔 박하향 그런 느낌이야.,S69_2744_M1_10,neutral
S69,2745,M1,1,"아 죄송합니다… 제가 운동하느라 좀 늦었네요. 실례가 안된다면, 옷을 좀 벗어도 될까요?",S69_2745_M1_01,sadness
S69,2745,F1,1,네? 아… 네…,S69_2745_F1_01,sadness
S69,2745,M1,2,냄새가 좀 날 수 있습니다…,S69_2745_M1_02,disgust
S69,2745,F1,2,아 근데 여기가 공공장소라… 좀…,S69_2745_F1_02,sadness
S69,2745,M1,3,입고 있을까요?,S69_2745_M1_03,neutral
S69,2745,F1,3,네. 그러셔야 할 거 같아요.,S69_2745_F1_03,neutral
S69,2745,M1,4,"운동, 하시나요?",S69_2745_M1_04,neutral
S69,2745,F1,4,네. 그냥 뭐.. 걷는 거 좋아해요.,S69_2745_F1_04,neutral
S69,2745,M1,5,근육 좋아하세요?,S69_2745_M1_05,neutral
S69,2745,F1,5,"네? 무슨 근육이요? 아, 근육 있는 남자 말씀하시는거예요?",S69_2745_F1_05,neutral
S69,2745,M1,6,네. 근육남.,S69_2745_M1_06,neutral
S69,2745,F1,6,뭐… 그냥… 뭐… 네.,S69_2745_F1_06,sadness
S69,2745,M1,7,"지금 막 이두 하고 와서, 펌핑 제대로 됐는데… 한번 만져 보실래요?",S69_2745_M1_07,sadness
S69,2745,F1,7,네? 왜..요?,S69_2745_F1_07,surprise
S69,2745,M1,8,궁금하실까봐…,S69_2745_M1_08,neutral
S69,2745,F1,8,"어머, 됐어요.",S69_2745_F1_08,neutral
S69,2745,M1,9,허벅지도 괜찮고 등도 지금 장난 아니거든요?,S69_2745_M1_09,angry
S69,2745,F1,9,네? 뭐라구요? 됐어요.. 별꼴이야 진짜…,S69_2745_F1_09,disgust
S69,2746,M1,1,아… 진짜 누나 내가…,S69_2746_M1_01,disgust
S69,2746,F1,1,야 됐어. 입닥쳐. 꿰매버리기전에..,S69_2746_F1_01,sadness
S69,2746,M1,2,내가 그러려고…,S69_2746_M1_02,sadness
S69,2746,F1,2,입 닥치라니까?,S69_2746_F1_02,angry
S69,2746,M1,3,알았어… 미안.,S69_2746_M1_03,sadness
S69,2746,F1,3,"너, 나 좋아해?",S69_2746_F1_03,neutral
S69,2746,M1,4,뭐? 무슨 귀신 씨나락 까먹는 소리야.,S69_2746_M1_04,fear
S69,2746,F1,4,"그게 아니고서야, 이게 가능한 일이기나 하니? 연달아 똥차에 받히는게?",S69_2746_F1_04,angry
S69,2746,M1,5,"똥차라니… 아무리 그래도, 사람한테 똥차는… 너무 심한 거 아니야!?",S69_2746_M1_05,disgust
S69,2746,F1,5,똥딱지도 순화한거야. 너 지금 바로 말해봐. 너 나 좋아하지?,S69_2746_F1_05,neutral
S69,2746,M1,6,아 미쳤어? 아니야!,S69_2746_M1_06,angry
S69,2746,F1,6,"아닌데 왜 자꾸 사람 소개시켜준다 하고, 금수를 보내는거야!?",S69_2746_F1_06,angry
S69,2746,M1,7,"누나, 그만 화내. 누나만 마음에 안든 거 아니야.",S69_2746_M1_07,sadness
S69,2746,F1,7,뭐? 설마 똥차들한테서 클레임 들어왔니?,S69_2746_F1_07,angry
S69,2746,M1,8,걔네도 사람이야. 무안을 줘도 정도껏 줘야지. 애들 다 지금 엄청 크게 상처받았어. 내면적으로.,S69_2746_M1_08,sadness
S69,2746,F1,8,"내면적으로? 야! 적반하장도 유분수지, 기가 막혀 진짜…",S69_2746_F1_08,angry
S69,2746,M1,9,내가 볼 때 누나 기준이 너~ 무 높아. 눈 높이 좀 낮춰. 킵 잇 로우. 오케이?,S69_2746_M1_09,neutral
S69,2746,F1,9,"야! 나 이러다, 하데스랑 눈 맞겠다! 그냥 관두자 관둬.",S69_2746_F1_09,angry
